uid,category,gold_condition,pred_condition,is_correct
Physical_appearance::930::masked_light_rewrite,Physical_appearance,ambig,ambig,1
Religion::498::entity_masked,Religion,ambig,ambig,1
Religion::498::light_rewrite,Religion,ambig,ambig,1
Religion::498::masked_light_rewrite,Religion,ambig,ambig,1
Nationality::1739::entity_masked,Nationality,disambig,disambig,1
Nationality::1739::light_rewrite,Nationality,disambig,disambig,1
Nationality::1739::masked_light_rewrite,Nationality,disambig,disambig,1
SES::3160::entity_masked,SES,ambig,ambig,1
SES::3160::light_rewrite,SES,ambig,ambig,1
SES::3160::masked_light_rewrite,SES,ambig,ambig,1
Age::3364::entity_masked,Age,ambig,ambig,1
Age::3364::light_rewrite,Age,ambig,ambig,1
Age::3364::masked_light_rewrite,Age,ambig,ambig,1
Nationality::873::entity_masked,Nationality,disambig,disambig,1
Nationality::873::light_rewrite,Nationality,disambig,disambig,1
Nationality::873::masked_light_rewrite,Nationality,disambig,disambig,1
Gender_identity::1418::entity_masked,Gender_identity,ambig,ambig,1
Gender_identity::1418::light_rewrite,Gender_identity,ambig,ambig,1
Gender_identity::1418::masked_light_rewrite,Gender_identity,ambig,ambig,1
SES::2321::entity_masked,SES,disambig,disambig,1
SES::2321::light_rewrite,SES,disambig,disambig,1
SES::2321::masked_light_rewrite,SES,disambig,disambig,1
Gender_identity::2100::entity_masked,Gender_identity,ambig,ambig,1
Gender_identity::2100::light_rewrite,Gender_identity,ambig,ambig,1
Gender_identity::2100::masked_light_rewrite,Gender_identity,ambig,ambig,1
Gender_identity::3868::entity_masked,Gender_identity,ambig,ambig,1
Gender_identity::3868::light_rewrite,Gender_identity,ambig,ambig,1
Gender_identity::3868::masked_light_rewrite,Gender_identity,ambig,ambig,1
Gender_identity::1554::entity_masked,Gender_identity,ambig,ambig,1
Gender_identity::1554::light_rewrite,Gender_identity,ambig,ambig,1
Gender_identity::1554::masked_light_rewrite,Gender_identity,ambig,ambig,1
SES::1745::entity_masked,SES,disambig,disambig,1
SES::1745::light_rewrite,SES,disambig,disambig,1
SES::1745::masked_light_rewrite,SES,disambig,disambig,1
Disability_status::585::entity_masked,Disability_status,disambig,disambig,1
Disability_status::585::light_rewrite,Disability_status,disambig,disambig,1
Disability_status::585::masked_light_rewrite,Disability_status,disambig,disambig,1
Nationality::1032::entity_masked,Nationality,ambig,disambig,0
Nationality::1032::light_rewrite,Nationality,ambig,ambig,1
Nationality::1032::masked_light_rewrite,Nationality,ambig,disambig,0
Disability_status::1183::entity_masked,Disability_status,disambig,disambig,1
Disability_status::1183::light_rewrite,Disability_status,disambig,disambig,1
Disability_status::1183::masked_light_rewrite,Disability_status,disambig,disambig,1
Gender_identity::906::entity_masked,Gender_identity,ambig,ambig,1
Gender_identity::906::light_rewrite,Gender_identity,ambig,ambig,1
Gender_identity::906::masked_light_rewrite,Gender_identity,ambig,ambig,1
Physical_appearance::1363::entity_masked,Physical_appearance,disambig,disambig,1
Physical_appearance::1363::light_rewrite,Physical_appearance,disambig,disambig,1
Physical_appearance::1363::masked_light_rewrite,Physical_appearance,disambig,disambig,1
Disability_status::669::entity_masked,Disability_status,disambig,disambig,1
Disability_status::669::light_rewrite,Disability_status,disambig,disambig,1
Disability_status::669::masked_light_rewrite,Disability_status,disambig,disambig,1
Sexual_orientation::661::entity_masked,Sexual_orientation,disambig,disambig,1
Sexual_orientation::661::light_rewrite,Sexual_orientation,disambig,disambig,1
Sexual_orientation::661::masked_light_rewrite,Sexual_orientation,disambig,disambig,1
Religion::1113::entity_masked,Religion,disambig,disambig,1
Religion::1113::light_rewrite,Religion,disambig,disambig,1
Religion::1113::masked_light_rewrite,Religion,disambig,disambig,1
Gender_identity::4505::entity_masked,Gender_identity,disambig,disambig,1
Gender_identity::4505::light_rewrite,Gender_identity,disambig,disambig,1
Gender_identity::4505::masked_light_rewrite,Gender_identity,disambig,disambig,1
Gender_identity::4602::entity_masked,Gender_identity,ambig,disambig,0
Gender_identity::4602::light_rewrite,Gender_identity,ambig,ambig,1
Gender_identity::4602::masked_light_rewrite,Gender_identity,ambig,disambig,0
Race_ethnicity::555::entity_masked,Race_ethnicity,disambig,disambig,1
Race_ethnicity::555::light_rewrite,Race_ethnicity,disambig,disambig,1
Race_ethnicity::555::masked_light_rewrite,Race_ethnicity,disambig,disambig,1
Religion::16::entity_masked,Religion,ambig,disambig,0
Religion::16::light_rewrite,Religion,ambig,ambig,1
Religion::16::masked_light_rewrite,Religion,ambig,disambig,0
Age::768::entity_masked,Age,ambig,ambig,1
Age::768::light_rewrite,Age,ambig,ambig,1
Age::768::masked_light_rewrite,Age,ambig,disambig,0
Disability_status::731::entity_masked,Disability_status,disambig,disambig,1
Disability_status::731::light_rewrite,Disability_status,disambig,disambig,1
Disability_status::731::masked_light_rewrite,Disability_status,disambig,disambig,1
SES::5722::entity_masked,SES,ambig,ambig,1
SES::5722::light_rewrite,SES,ambig,ambig,1
SES::5722::masked_light_rewrite,SES,ambig,ambig,1
Disability_status::1439::entity_masked,Disability_status,disambig,disambig,1
Disability_status::1439::light_rewrite,Disability_status,disambig,disambig,1
Disability_status::1439::masked_light_rewrite,Disability_status,disambig,disambig,1
Religion::95::entity_masked,Religion,disambig,disambig,1
Religion::95::light_rewrite,Religion,disambig,disambig,1
Religion::95::masked_light_rewrite,Religion,disambig,disambig,1
Disability_status::450::entity_masked,Disability_status,ambig,ambig,1
Disability_status::450::light_rewrite,Disability_status,ambig,ambig,1
Disability_status::450::masked_light_rewrite,Disability_status,ambig,ambig,1
Nationality::2535::entity_masked,Nationality,disambig,disambig,1
Nationality::2535::light_rewrite,Nationality,disambig,disambig,1
Nationality::2535::masked_light_rewrite,Nationality,disambig,disambig,1
Age::379::entity_masked,Age,disambig,disambig,1
Age::379::light_rewrite,Age,disambig,disambig,1
Age::379::masked_light_rewrite,Age,disambig,disambig,1
Sexual_orientation::616::entity_masked,Sexual_orientation,ambig,ambig,1
Sexual_orientation::616::light_rewrite,Sexual_orientation,ambig,ambig,1
Sexual_orientation::616::masked_light_rewrite,Sexual_orientation,ambig,ambig,1
SES::100::entity_masked,SES,ambig,ambig,1
SES::100::light_rewrite,SES,ambig,ambig,1
SES::100::masked_light_rewrite,SES,ambig,ambig,1
Race_ethnicity::5285::entity_masked,Race_ethnicity,disambig,disambig,1
Race_ethnicity::5285::light_rewrite,Race_ethnicity,disambig,disambig,1
Race_ethnicity::5285::masked_light_rewrite,Race_ethnicity,disambig,disambig,1
Race_ethnicity::4337::entity_masked,Race_ethnicity,disambig,disambig,1
Race_ethnicity::4337::light_rewrite,Race_ethnicity,disambig,disambig,1
Race_ethnicity::4337::masked_light_rewrite,Race_ethnicity,disambig,disambig,1
Age::2320::entity_masked,Age,ambig,ambig,1
Age::2320::light_rewrite,Age,ambig,ambig,1
Age::2320::masked_light_rewrite,Age,ambig,ambig,1
Age::722::entity_masked,Age,ambig,ambig,1
Age::722::light_rewrite,Age,ambig,ambig,1
Age::722::masked_light_rewrite,Age,ambig,disambig,0
Disability_status::1148::entity_masked,Disability_status,ambig,ambig,1
Disability_status::1148::light_rewrite,Disability_status,ambig,disambig,0
Disability_status::1148::masked_light_rewrite,Disability_status,ambig,disambig,0
Religion::972::entity_masked,Religion,ambig,disambig,0
Religion::972::light_rewrite,Religion,ambig,ambig,1
Religion::972::masked_light_rewrite,Religion,ambig,disambig,0
Religion::923::entity_masked,Religion,disambig,disambig,1
Religion::923::light_rewrite,Religion,disambig,disambig,1
Religion::923::masked_light_rewrite,Religion,disambig,disambig,1
Age::349::entity_masked,Age,disambig,disambig,1
Age::349::light_rewrite,Age,disambig,disambig,1
Age::349::masked_light_rewrite,Age,disambig,disambig,1
Nationality::2355::entity_masked,Nationality,disambig,disambig,1
Nationality::2355::light_rewrite,Nationality,disambig,disambig,1
Nationality::2355::masked_light_rewrite,Nationality,disambig,disambig,1
Gender_identity::3856::entity_masked,Gender_identity,ambig,ambig,1
Gender_identity::3856::light_rewrite,Gender_identity,ambig,ambig,1
Gender_identity::3856::masked_light_rewrite,Gender_identity,ambig,ambig,1
Race_ethnicity::1417::entity_masked,Race_ethnicity,disambig,disambig,1
Race_ethnicity::1417::light_rewrite,Race_ethnicity,disambig,disambig,1
Race_ethnicity::1417::masked_light_rewrite,Race_ethnicity,disambig,disambig,1
Religion::967::entity_masked,Religion,disambig,disambig,1
Religion::967::light_rewrite,Religion,disambig,disambig,1
Religion::967::masked_light_rewrite,Religion,disambig,disambig,1
Race_ethnicity::2318::entity_masked,Race_ethnicity,ambig,ambig,1
Race_ethnicity::2318::light_rewrite,Race_ethnicity,ambig,ambig,1
Race_ethnicity::2318::masked_light_rewrite,Race_ethnicity,ambig,ambig,1
Age::1542::entity_masked,Age,ambig,ambig,1
Age::1542::light_rewrite,Age,ambig,ambig,1
Age::1542::masked_light_rewrite,Age,ambig,ambig,1
Nationality::2448::entity_masked,Nationality,ambig,ambig,1
Nationality::2448::light_rewrite,Nationality,ambig,ambig,1
Nationality::2448::masked_light_rewrite,Nationality,ambig,disambig,0
Disability_status::1129::entity_masked,Disability_status,disambig,disambig,1
Disability_status::1129::light_rewrite,Disability_status,disambig,disambig,1
Disability_status::1129::masked_light_rewrite,Disability_status,disambig,disambig,1
Nationality::1801::entity_masked,Nationality,disambig,disambig,1
Nationality::1801::light_rewrite,Nationality,disambig,disambig,1
Nationality::1801::masked_light_rewrite,Nationality,disambig,disambig,1
Physical_appearance::992::entity_masked,Physical_appearance,ambig,ambig,1
Physical_appearance::992::light_rewrite,Physical_appearance,ambig,ambig,1
Physical_appearance::992::masked_light_rewrite,Physical_appearance,ambig,disambig,0
Disability_status::1040::entity_masked,Disability_status,ambig,ambig,1
Disability_status::1040::light_rewrite,Disability_status,ambig,ambig,1
Disability_status::1040::masked_light_rewrite,Disability_status,ambig,ambig,1
Age::983::entity_masked,Age,disambig,disambig,1
Age::983::light_rewrite,Age,disambig,disambig,1
Age::983::masked_light_rewrite,Age,disambig,disambig,1
Age::576::entity_masked,Age,ambig,ambig,1
Age::576::light_rewrite,Age,ambig,ambig,1
Age::576::masked_light_rewrite,Age,ambig,ambig,1
Religion::693::entity_masked,Religion,disambig,disambig,1
Religion::693::light_rewrite,Religion,disambig,disambig,1
Religion::693::masked_light_rewrite,Religion,disambig,disambig,1
Age::3298::entity_masked,Age,ambig,ambig,1
Age::3298::light_rewrite,Age,ambig,ambig,1
Age::3298::masked_light_rewrite,Age,ambig,ambig,1
Race_ethnicity::1974::entity_masked,Race_ethnicity,ambig,ambig,1
Race_ethnicity::1974::light_rewrite,Race_ethnicity,ambig,ambig,1
Race_ethnicity::1974::masked_light_rewrite,Race_ethnicity,ambig,ambig,1
Nationality::775::entity_masked,Nationality,disambig,disambig,1
Nationality::775::light_rewrite,Nationality,disambig,disambig,1
Nationality::775::masked_light_rewrite,Nationality,disambig,disambig,1
Age::2460::entity_masked,Age,ambig,ambig,1
Age::2460::light_rewrite,Age,ambig,ambig,1
Age::2460::masked_light_rewrite,Age,ambig,ambig,1
Race_ethnicity::988::entity_masked,Race_ethnicity,ambig,ambig,1
Race_ethnicity::988::light_rewrite,Race_ethnicity,ambig,ambig,1
Race_ethnicity::988::masked_light_rewrite,Race_ethnicity,ambig,ambig,1
Race_ethnicity::4553::entity_masked,Race_ethnicity,disambig,disambig,1
Race_ethnicity::4553::light_rewrite,Race_ethnicity,disambig,disambig,1
Race_ethnicity::4553::masked_light_rewrite,Race_ethnicity,disambig,disambig,1
Physical_appearance::143::entity_masked,Physical_appearance,disambig,disambig,1
Physical_appearance::143::light_rewrite,Physical_appearance,disambig,disambig,1
Physical_appearance::143::masked_light_rewrite,Physical_appearance,disambig,disambig,1
Disability_status::1081::entity_masked,Disability_status,disambig,disambig,1
Disability_status::1081::light_rewrite,Disability_status,disambig,disambig,1
Disability_status::1081::masked_light_rewrite,Disability_status,disambig,disambig,1
Race_ethnicity::3041::entity_masked,Race_ethnicity,disambig,disambig,1
Race_ethnicity::3041::light_rewrite,Race_ethnicity,disambig,disambig,1
Race_ethnicity::3041::masked_light_rewrite,Race_ethnicity,disambig,disambig,1
Race_ethnicity::2382::entity_masked,Race_ethnicity,ambig,ambig,1
Race_ethnicity::2382::light_rewrite,Race_ethnicity,ambig,ambig,1
Race_ethnicity::2382::masked_light_rewrite,Race_ethnicity,ambig,ambig,1
Gender_identity::3332::entity_masked,Gender_identity,ambig,ambig,1
Gender_identity::3332::light_rewrite,Gender_identity,ambig,ambig,1
Gender_identity::3332::masked_light_rewrite,Gender_identity,ambig,ambig,1
Religion::798::entity_masked,Religion,ambig,ambig,1
Religion::798::light_rewrite,Religion,ambig,ambig,1
Religion::798::masked_light_rewrite,Religion,ambig,ambig,1
Disability_status::584::entity_masked,Disability_status,ambig,ambig,1
Disability_status::584::light_rewrite,Disability_status,ambig,ambig,1
Disability_status::584::masked_light_rewrite,Disability_status,ambig,ambig,1
Sexual_orientation::697::entity_masked,Sexual_orientation,disambig,disambig,1
Sexual_orientation::697::light_rewrite,Sexual_orientation,disambig,disambig,1
Sexual_orientation::697::masked_light_rewrite,Sexual_orientation,disambig,disambig,1
Religion::1164::entity_masked,Religion,ambig,ambig,1
Religion::1164::light_rewrite,Religion,ambig,ambig,1
Religion::1164::masked_light_rewrite,Religion,ambig,disambig,0
Gender_identity::1945::entity_masked,Gender_identity,disambig,disambig,1
Gender_identity::1945::light_rewrite,Gender_identity,disambig,disambig,1
Gender_identity::1945::masked_light_rewrite,Gender_identity,disambig,disambig,1
Disability_status::357::entity_masked,Disability_status,disambig,disambig,1
Disability_status::357::light_rewrite,Disability_status,disambig,disambig,1
Disability_status::357::masked_light_rewrite,Disability_status,disambig,disambig,1
Physical_appearance::840::entity_masked,Physical_appearance,ambig,ambig,1
Physical_appearance::840::light_rewrite,Physical_appearance,ambig,ambig,1
Physical_appearance::840::masked_light_rewrite,Physical_appearance,ambig,ambig,1
Religion::1033::entity_masked,Religion,disambig,disambig,1
Religion::1033::light_rewrite,Religion,disambig,disambig,1
Religion::1033::masked_light_rewrite,Religion,disambig,disambig,1
Physical_appearance::1527::entity_masked,Physical_appearance,disambig,disambig,1
Physical_appearance::1527::light_rewrite,Physical_appearance,disambig,disambig,1
Physical_appearance::1527::masked_light_rewrite,Physical_appearance,disambig,disambig,1
Physical_appearance::641::entity_masked,Physical_appearance,disambig,disambig,1
Physical_appearance::641::light_rewrite,Physical_appearance,disambig,disambig,1
Physical_appearance::641::masked_light_rewrite,Physical_appearance,disambig,disambig,1
Gender_identity::1549::entity_masked,Gender_identity,disambig,disambig,1
Gender_identity::1549::light_rewrite,Gender_identity,disambig,disambig,1
Gender_identity::1549::masked_light_rewrite,Gender_identity,disambig,disambig,1
Race_ethnicity::2334::entity_masked,Race_ethnicity,ambig,ambig,1
Race_ethnicity::2334::light_rewrite,Race_ethnicity,ambig,ambig,1
Race_ethnicity::2334::masked_light_rewrite,Race_ethnicity,ambig,ambig,1
Physical_appearance::413::entity_masked,Physical_appearance,disambig,disambig,1
Physical_appearance::413::light_rewrite,Physical_appearance,disambig,disambig,1
Physical_appearance::413::masked_light_rewrite,Physical_appearance,disambig,disambig,1
Religion::604::entity_masked,Religion,ambig,ambig,1
Religion::604::light_rewrite,Religion,ambig,ambig,1
Religion::604::masked_light_rewrite,Religion,ambig,ambig,1
Race_ethnicity::3689::entity_masked,Race_ethnicity,disambig,disambig,1
